SITE_ID,SJV_REGION,EQ_AREA_CELL,LAT_DD,LONG_DD,COUNTY,SAMPLE_DATE,TDS,TDS_TYPE,CONDUCTIVITY,CA,MG,NA,K,CL,SO4,NO3-N,SIO2,HCO3,WELL_DEPTH_M,DTW_M,DTW_SOURCE,DBWT_M,TRIT_DATE,TRIT_2016_TU,TRIT_CAT,PCT_AG,PCT_NAT,PCT_URB,TDS_ION_MOD
361224119060001,SESJV-D,29,36.206778,-119.103833,TULARE,10/28/2015,561,LAB,na,71.45,37.85,57.97,4.24,172.48,26.61,10.24,35.44,161.87,176.78,12.66,MODEL,164.12,10/28/2015,0.528,Mod,na,na,na,ION
363500120090001,SESJV-D,3,36.58583333,-120.1571944,FRESNO,1/30/2014,591,LAB,na,42.53,5.24,155.3,1.24,51.08,100.22,0.04,36.5,361.3,79.25,19.82,MODEL,59.43,1/30/2014,0.236,Mod,na,na,na,ION
364200119420002,SESJV-D,8,36.709722,-119.708722,FRESNO,10/7/2015,602,LAB,na,88,49.35,51.07,3.85,36.08,88.75,15.46,44.21,316.33,94.49,15.6,MODEL,78.89,10/7/2015,1.411,Mod,na,na,na,ION
363500120000001,SESJV-D,3,36.59633333,-120.0164722,FRESNO,9/12/2013,610,LAB,na,84.07,6.19,86.9,13.72,139.36,58.92,7.44,63.06,175.02,91.44,23.23,MODEL,68.21,9/12/2013,0.11,PreMod,na,na,na,ION
362237119020001,SESJV-D,30,36.37711111,-119.0388889,TULARE,11/16/2005,693,CALC,1050,na,na,na,na,na,na,na,na,na,na,na,na,na,11/16/2005,2.824,Mod,na,na,na,TDS
361716119380701,SESJV-D,11,36.29063889,-119.6364167,KINGS,1/14/2015,694,LAB,na,30.76,1.13,216.6,1.05,104.21,88.3,0.04,27.11,416.21,91.44,4.43,MODEL,87.01,1/14/2015,1.111,Mod,na,na,na,ION
361429119370001,SESJV-D,11,36.24163889,-119.6200278,KINGS,12/1/2005,699,CALC,1060,na,na,na,na,na,na,na,na,na,na,na,na,na,12/1/2005,5.021,Mod,na,na,na,TDS
361300119110001,SESJV-D,29,36.21805556,-119.1984167,TULARE,2/26/2015,730,LAB,na,97.83,45.87,70.57,3.74,95.32,144.73,20.08,39.4,292.02,121.92,12.41,MODEL,109.51,2/26/2015,4.009,Mod,na,na,na,ION
364400120070001,SESJV-D,5,36.74036111,-120.1328889,FRESNO,1/28/2014,780,LAB,na,124.8,14.33,121.8,10.9,81,147.35,3.15,62.05,437.28,68.28,13.12,MODEL,55.15,1/28/2014,3.885,Mod,na,na,na,ION
360200119320001,SESJV-D,14,36.03377778,-119.5375556,KINGS,4/29/2015,782,LAB,na,49,8.89,238.4,1.54,278.43,6.19,0.04,28.72,337.72,73.15,3.48,MODEL,69.67,4/29/2015,0.585,Mod,na,na,na,ION
360500119330001,SESJV-D,14,36.084,-119.56275,KINGS,2/25/2015,823,LAB,na,56.83,5.95,208.9,0.83,211.82,0.24,0.04,19.65,341.62,60.96,6.13,MODEL,54.83,2/25/2015,0.072,PreMod,na,na,na,ION
363800120130001,SESJV-D,3,36.64666667,-120.2208056,FRESNO,4/8/2014,897,LAB,na,28.42,4.7,289.8,2.68,280.33,106.65,0.04,28.62,293.77,91.44,24.42,MEASURED,67.02,4/8/2014,0.469,Mod,na,na,na,ION
360900119170001,SESJV-D,22,36.15080556,-119.2958056,TULARE,3/3/2015,904,LAB,na,137.6,57.44,147.5,3.86,170.5,107.72,29.14,32.89,480.56,67.06,13.27,MODEL,53.79,3/3/2015,0.895,Mod,na,na,na,ION
363923120111501,SESJV-D,4,36.65655556,-120.1875,FRESNO,10/19/2015,929,LAB,na,20.06,1.72,310.3,4.93,358.93,8.34,0.04,48.08,301.99,146.3,11.68,MODEL,134.63,10/19/2015,0.422,Mod,na,na,na,ION
360300119310001,SESJV-D,14,36.05188889,-119.5184444,TULARE,3/17/2015,964,LAB,na,98.51,9.04,314.7,0.82,91.48,194.73,1.32,33.53,721.33,57.91,4.87,MODEL,53.04,3/17/2015,3.223,Mod,na,na,na,ION
361700119340001,SESJV-D,15,36.29763889,-119.5733056,KINGS,1/13/2015,991,LAB,na,164.8,14.67,171.7,0.87,292.9,100.86,11.09,30.6,323.63,60.96,8.51,MODEL,52.45,1/13/2015,2.773,Mod,na,na,na,ION
364406120130001,SESJV-D,5,36.738,-120.2187222,FRESNO,12/15/2005,1112,CALC,1680,na,na,na,na,na,na,na,na,na,na,na,na,na,12/15/2005,-0.134,PreMod,na,na,na,TDS
363500120110001,SESJV-D,3,36.59616667,-120.1885833,FRESNO,1/29/2014,1582,LAB,na,172.1,26.46,314.5,1.95,167.54,702.83,0.04,36.36,228.36,67.06,12.18,MODEL,54.88,1/29/2014,0.661,Mod,na,na,na,ION
363922119402003,SESJV-S,8,36.656061,-119.673192,FRESNO,8/21/2001,76,LAB,na,7.2,3.43,7.5,1.51,2.22,4.31,0.04,24.18,59.1,25.3,8.61,MEASURED,16.69,na,na,na,0.96,0.04,0,ION
361948119412201,SESJV-S,10,36.329872,-119.690453,KINGS,7/26/2002,79,LAB,na,10.02,3.47,5.89,1.19,1.97,3.77,1.62,23.93,48.79,18.29,5.49,MEASURED,12.8,na,na,na,0.78,0.07,0.16,ION
363922119402002,SESJV-S,8,36.656061,-119.673192,FRESNO,8/16/1994,94,LAB,na,9.4,3.8,14,2.2,2.4,6.7,0.24,28,74.61,40.23,14.23,MEASURED,26.01,8/16/1994,4.423,Mod,0.96,0.04,0,ION
361900119110001,SESJV-S,29,36.32852778,-119.188,TULARE,1/13/2015,95,LAB,na,13.44,2.7,5.47,1.16,2.17,5.85,0.04,25.21,63.88,25.6,11.65,MODEL,13.95,1/13/2015,1.847,Mod,0.83,0.14,0.03,ION
363100119490001,SESJV-S,2,36.51897222,-119.8183611,FRESNO,2/4/2014,95,LAB,na,21.78,1.19,6.49,0.82,0.82,1.96,0.47,24.21,83.52,63.7,19.81,MODEL,43.89,2/4/2014,3.03,Mod,0.97,0.02,0.01,ION
362537119450901,SESJV-S,10,36.426283,-119.753392,FRESNO,6/28/1995,101,LAB,na,2.2,0.11,34,0.2,1.5,3.9,0.19,13,89.44,44.81,20.24,MEASURED,24.57,6/28/1995,6.323,Mod,0.95,0.05,0,ION
364700119240001,SESJV-S,19,36.78822222,-119.4095,FRESNO,11/3/2005,101,CALC,153,na,na,na,na,na,na,na,na,na,22.56,4.43,MODEL,18.13,11/3/2005,2.065,Mod,0,0.91,0.09,TDS
364359119293601,SESJV-S,18,36.733006,-119.494296,FRESNO,10/20/2015,108,LAB,na,13.32,8.4,7.08,1.77,1.75,8.76,2.09,26.63,77.93,37.8,4.52,MODEL,33.27,10/20/2015,2.97,Mod,0.85,0.1,0.04,ION
363712119394801,SESJV-S,8,36.62035,-119.6634167,FRESNO,4/7/2014,113,LAB,na,14.64,3.91,7.46,1.67,2.76,7.74,0.74,34.78,67.67,45.72,20.97,MEASURED,24.75,4/7/2014,2.855,Mod,0.86,0.07,0.08,ION
362325119070501,SESJV-S,30,36.390567,-119.119067,TULARE,8/13/2015,114,LAB,na,19.15,6.15,5.46,1.07,3.61,3.85,0.91,26.49,78.8,19.2,11.25,MEASURED,7.95,8/13/2015,3.184,Mod,0.85,0.15,0,ION
363325119440901,SESJV-S,9,36.55594444,-119.7362778,FRESNO,2/4/2014,123,LAB,na,22.63,4.78,5.04,0.75,0.98,3.19,0.89,29.29,97.79,47.55,29.57,MEASURED,17.98,2/4/2014,2.966,Mod,0.84,0.12,0.04,ION
362200119130001,SESJV-S,30,36.37741667,-119.2205,TULARE,3/31/2015,149,LAB,na,19.18,8.04,21.39,1.53,6.98,11.09,2.44,23.83,115.71,54.56,11.12,MODEL,43.43,3/31/2015,2.401,Mod,0.52,0.07,0.4,ION
361717119234201,SESJV-S,21,36.28845,-119.395806,TULARE,6/26/1995,154,LAB,na,11,0.08,39,0.4,14,15,6.2,14,67.87,55.17,29.92,MEASURED,25.25,6/26/1995,3.753,Mod,0.99,0.01,0,ION
364900119470001,SESJV-S,6,36.83033333,-119.7838056,FRESNO,1/8/2014,158,LAB,na,17.24,8.56,11.71,2.44,5.46,6.91,2.54,57.82,98.93,72.54,44.59,MEASURED,27.96,1/8/2014,1.332,Mod,0.04,0.04,0.92,ION
363100119290001,SESJV-S,17,36.52016667,-119.4861944,TULARE,2/6/2014,161,LAB,na,18.16,5.92,9.39,1.61,1.91,4.85,2.97,55.09,91.16,54.86,10.16,MODEL,44.7,2/6/2014,3.144,Mod,0.87,0.12,0.01,ION
364600119410001,SESJV-S,7,36.77038889,-119.6996667,FRESNO,1/9/2014,163,LAB,na,15.48,8.91,13.59,3,4.48,3.67,0.66,60.54,117.33,42.98,34.63,MEASURED,8.35,1/9/2014,3.156,Mod,0.1,0.18,0.72,ION
363418119384202,SESJV-S,9,36.571256,-119.645858,FRESNO,9/13/1994,164,LAB,na,12,3.8,30,2.9,3.4,8,0.32,35,122.36,34.75,17.32,MEASURED,17.43,na,na,na,0.97,0.03,0,ION
362100119410001,SESJV-S,10,36.36241667,-119.6898056,KINGS,2/24/2015,166,LAB,na,10.22,0.06,43.53,0.37,7.4,41.14,0.04,19.74,73.29,60.96,10.84,MODEL,50.12,2/24/2015,5.272,Mod,1,0,0,ION
364600119510001,SESJV-S,6,36.76833333,-119.8620556,FRESNO,1/9/2014,168,LAB,na,12.54,6.73,12.75,4.99,4.25,5.41,1.27,77.78,93.17,47.55,28.35,MEASURED,19.2,1/9/2014,1.733,Mod,0.44,0.18,0.38,ION
362600119440001,SESJV-S,10,36.44577778,-119.7428333,FRESNO,2/3/2014,169,LAB,na,24.75,0.3,31.85,0.39,3.5,11.39,3.42,18.78,122.61,60.96,34.73,MEASURED,26.23,2/3/2014,2.957,Mod,0.92,0.08,0,ION
362200119160001,SESJV-S,21,36.36705556,-119.27775,TULARE,1/26/2015,191,LAB,na,30.53,11.12,16.3,1.7,5.39,16.38,5.74,22.33,136.04,42.98,11.22,MODEL,31.75,1/26/2015,5.644,Mod,0.83,0.15,0.02,ION
361700119100001,SESJV-S,29,36.29708333,-119.1773056,TULARE,12/16/2014,198,LAB,na,26.55,10.86,19.9,2.28,4.51,16.6,2.78,35.86,150.11,59.44,11.64,MODEL,47.79,12/16/2014,2.566,Mod,0.86,0.12,0.02,ION
362537119450902,SESJV-S,10,36.426283,-119.753392,FRESNO,6/19/2002,199,LAB,na,32.59,0.83,32.92,0.24,2.22,7.49,1,20.1,175.14,32.92,19.9,MEASURED,13.01,na,na,na,0.95,0.05,0,ION
363400119440001,SESJV-S,9,36.58086111,-119.7371111,FRESNO,2/26/2014,200,LAB,na,24.98,5.3,31.06,2.36,9.6,15.01,3.59,30.76,142.96,60.96,20.56,MODEL,40.4,2/26/2014,3.959,Mod,0.95,0.02,0.03,ION
364800119430001,SESJV-S,7,36.802333,-119.719167,FRESNO,11/3/2008,210,LAB,na,19.3,14.25,18.65,3.6,8.16,17.82,5.15,60.17,127.19,61.57,18.99,MODEL,42.58,11/3/2008,4.251,Mod,0,0,1,ION
360310119201901,SESJV-S,23,36.053114,-119.339272,TULARE,7/23/2015,217,LAB,na,11.19,0.44,62.81,0.41,39.97,29.51,4.66,17.51,58.17,85.34,47.63,MEASURED,37.72,7/23/2015,3.452,Mod,0.99,0,0,ION
361341119280101,SESJV-S,15,36.227364,-119.467119,TULARE,6/27/1995,234,LAB,na,61,2.4,10,0.4,3.2,15,4.2,25,182.09,51.82,28.82,MEASURED,22.99,6/27/1995,4.544,Mod,0.95,0.05,0,ION
365100119450001,SESJV-S,7,36.86552778,-119.7521944,FRESNO,1/8/2014,248,LAB,na,33.12,14.32,19.95,3.36,7.59,12.63,5.33,58.12,176.33,67.36,53,MEASURED,14.36,1/8/2014,3.416,Mod,0.26,0.08,0.66,ION
363123119585001,SESJV-S,2,36.523056,-119.980556,FRESNO,7/17/2002,254,LAB,na,24.85,1.79,39.41,3.05,43.73,17.15,0.46,63.08,83.65,118.87,68.86,MEASURED,50.01,na,na,na,0.98,0.02,0,ION
363808119344902,SESJV-S,17,36.635225,-119.581231,FRESNO,8/22/2001,254,LAB,na,33.87,11.36,19.6,2.86,5.03,45.56,12.55,36.32,85.56,19.2,8.26,MEASURED,10.94,na,na,na,0.93,0.04,0.03,ION
364959119375201,SESJV-S,7,36.833006,-119.632082,FRESNO,8/10/2015,254,LAB,na,35.04,25.46,28.41,2.14,18.21,11.18,na,38.32,239.77,36.58,10.63,MODEL,25.95,8/10/2015,0.064,PreMod,0.57,0.06,0.37,ION
364255119372505,SESJV-S,8,36.715491,-119.624288,FRESNO,8/14/2013,257,LAB,na,26.44,24.13,22.02,2.4,8.41,19.11,4.41,40.77,206.93,58.52,18.56,MEASURED,39.96,8/14/2013,0.971,Mod,0.95,0.03,0.02,ION
364600119540001,SESJV-S,6,36.78111111,-119.9063333,FRESNO,1/29/2014,259,LAB,na,31.35,15.75,19.86,6.76,7.14,9.08,2.19,76.39,199.48,65.23,26.91,MEASURED,38.32,1/29/2014,2.529,Mod,0.44,0.02,0.54,ION
361341119280102,SESJV-S,15,36.227364,-119.467119,TULARE,6/18/2002,260,LAB,na,60.92,5.54,11.34,0.6,5.99,9.46,9.58,31.93,174.04,39.62,26.16,MEASURED,13.46,8/4/2004,5.938,Mod,0.95,0.05,0,ION
364200119290001,SESJV-S,18,36.70125,-119.4977222,FRESNO,2/24/2014,265,LAB,na,52.66,18.25,15.64,2.83,2.08,8.1,0.04,36.98,277.94,48.77,3.86,MEASURED,44.91,2/24/2014,2.441,Mod,0.89,0.11,0,ION
363805119345001,SESJV-S,17,36.634673,-119.581521,FRESNO,9/16/1993,271,LAB,na,42,12,21,2.9,11,49,11,31,119.31,32,13.3,MEASURED,18.7,9/16/1993,5.899,Mod,0.93,0.04,0.04,ION
363808119344901,SESJV-S,17,36.635289,-119.581239,FRESNO,9/15/1994,274,LAB,na,33,9,31,3.6,10,42,9.4,30,122.05,32,14.28,MEASURED,17.72,9/15/1994,5.955,Mod,0.93,0.04,0.03,ION
362100119490001,SESJV-S,1,36.36197222,-119.8318333,FRESNO,10/27/2005,275,CALC,415,na,na,na,na,na,na,na,na,na,64.01,21.35,MODEL,42.66,10/27/2005,0.935,Mod,0.99,0,0.01,TDS
362401119050001,SESJV-S,30,36.40025,-119.09625,TULARE,11/15/2005,277,CALC,418,na,na,na,na,na,na,na,na,na,60.96,11.21,MODEL,49.75,11/15/2005,2.482,Mod,0.71,0.25,0.04,TDS
363000119300001,SESJV-S,17,36.51372222,-119.5117778,TULARE,3/18/2014,281,LAB,na,45.65,8.98,24.31,1.55,7.03,32.74,4.79,45.11,182.19,42.67,12.8,MEASURED,29.87,3/18/2014,2.089,Mod,0.79,0.06,0.15,ION
362800119070001,SESJV-S,30,36.46669444,-119.1230278,TULARE,12/11/2014,285,LAB,na,37.7,14.97,34.75,1.94,30.6,18.04,1.34,46.84,196.45,28.96,8.83,MODEL,20.12,12/11/2014,2.026,Mod,0.69,0.28,0.03,ION
360200119070001,SESJV-S,27,36.04441667,-119.1260833,TULARE,3/16/2015,294,LAB,na,74.11,11.05,22.25,1.96,9.92,15.1,7.34,28.26,269.3,60.96,16.46,MODEL,44.5,3/16/2015,3.33,Mod,0.98,0.02,0,ION
362921119335901,SESJV-S,16,36.489222,-119.566361,TULARE,7/16/2013,298,LAB,na,43.12,8.45,28.08,1.86,14.72,28.74,4.46,48.18,186.55,48.77,11.93,MEASURED,36.84,7/16/2013,2.792,Mod,0.95,0.05,0,ION
364338119354602,SESJV-S,8,36.72739391,-119.5971432,FRESNO,7/25/2013,312,LAB,na,33.39,29.9,24.07,2.81,10.95,31.24,6.13,45.71,207.39,49.68,14.36,MODEL,35.33,7/25/2013,0.834,Mod,0.8,0.03,0.17,ION
360432119140701,SESJV-S,27,36.075509,-119.236221,TULARE,6/7/1995,317,LAB,na,65,4.9,37,2.5,19,14,6.8,25,244.51,85.34,35.97,MEASURED,49.38,6/7/1995,2.659,Mod,0.98,0.02,0,ION
361852119350601,SESJV-S,15,36.314522,-119.585592,KINGS,7/31/2002,323,LAB,na,22.49,1.93,88.42,0.43,38.24,30.56,0.81,43.63,183.66,74.37,31.45,MEASURED,42.92,10/20/2003,5.837,Mod,0.93,0.06,0.02,ION_MOD
361700119150001,SESJV-S,21,36.29641667,-119.2536111,TULARE,12/16/2014,324,LAB,na,68.24,12.65,20.82,1.76,18.29,35.04,5.92,27.34,222,60.96,11.36,MODEL,49.6,12/16/2014,5.877,Mod,0.92,0.08,0,ION_MOD
360710119145301,SESJV-S,22,36.119444,-119.248056,TULARE,7/30/2002,335,LAB,na,43.53,6.88,46.13,2.77,15.76,28.09,10.86,39.85,201.91,75.59,45.45,MEASURED,30.14,na,na,na,0.94,0.06,0,ION
365000119320001,SESJV-S,18,36.83866667,-119.5474444,FRESNO,2/24/2014,336,LAB,na,53.31,23.03,24.84,3.71,25.97,16.94,7.92,49.81,255.84,31.7,5.18,MEASURED,26.52,2/24/2014,1.116,Mod,0.52,0.48,0,ION_MOD
363418119384203,SESJV-S,9,36.571228,-119.645864,FRESNO,8/23/2001,347,LAB,na,52.27,14.15,28.18,2.67,7.68,34.8,4.9,48.24,253.01,22.56,11.99,MEASURED,10.56,na,na,na,0.97,0.03,0,ION
361100119210001,SESJV-S,22,36.196333,-119.356306,TULARE,11/5/2008,356,LAB,na,60.53,1.69,53.12,0.57,25.11,22.6,16.81,20.6,187.92,45.72,12.84,MODEL,32.88,11/5/2008,1.951,Mod,0.44,0.04,0.53,ION_MOD
362400119490001,SESJV-S,1,36.41011111,-119.8300833,FRESNO,1/27/2014,357,LAB,na,3.81,0.16,128.7,0.33,27.21,54.47,0.04,18.52,217.14,52.73,18.22,MODEL,34.51,1/27/2014,3.561,Mod,0.99,0.01,0,ION
364306119364401,SESJV-S,8,36.71838,-119.61316,FRESNO,9/25/2013,367,LAB,na,39.44,36.69,27.56,3.01,11.17,51.25,7.28,42.62,260.76,52.43,17.06,MEASURED,35.37,9/25/2013,1.948,Mod,0.89,0.06,0.06,ION
362417119533701,SESJV-S,1,36.404756,-119.89445,FRESNO,7/15/2015,367,LAB,na,2.5,0.44,134.3,0.37,48.77,20.83,0.04,24.6,210.65,na,na,na,na,7/15/2015,0.397,Mod,1,0,0,ION
364500120050001,SESJV-S,5,36.75802778,-120.0974722,FRESNO,2/5/2014,381,LAB,na,49.15,20.72,44.2,3.39,8.27,51.31,3.53,66.56,264.17,53.34,24.22,MEASURED,29.12,2/5/2014,3.819,Mod,1,0,0,ION
363645119420701,SESJV-S,8,36.612611,-119.702775,FRESNO,9/14/1994,387,LAB,na,51,13,56,4.7,31,30,5.9,37,259.37,35.05,17.26,MEASURED,17.79,9/14/1994,6.333,Mod,0.95,0.05,0,ION
361515119074601,SESJV-S,29,36.25411111,-119.1301667,TULARE,12/9/2014,387,LAB,na,35.63,30.46,55.38,2.42,32.86,41.2,7.07,17.32,289.8,59.74,11.77,MODEL,47.97,12/9/2014,4.019,Mod,0.96,0.04,0,ION_MOD
360807119114901,SESJV-S,28,36.135278,-119.197056,TULARE,7/22/2015,388,LAB,na,56.39,21.92,36.74,2.4,17.38,26.3,16.46,37.25,232.47,na,na,na,na,7/22/2015,2.538,Mod,0.94,0.06,0,ION
360400119000001,SESJV-S,28,36.0805,-119.0039167,TULARE,4/7/2015,395,LAB,na,27.78,51.86,42.68,3.17,38.88,28.29,14.77,31.49,276.95,54.86,13.34,MODEL,41.52,4/7/2015,0.872,Mod,0.58,0.24,0.18,ION
361000119100001,SESJV-S,28,36.17936111,-119.1688889,TULARE,12/2/2014,397,LAB,na,52.56,20.37,38.43,4.16,76.81,32.29,14.72,48.79,135.82,63.4,13.01,MODEL,50.38,12/2/2014,0.546,Mod,0.89,0.08,0.03,ION
363700119280001,SESJV-S,17,36.62711111,-119.4794444,FRESNO,3/3/2014,404,LAB,na,70.86,19.61,35.43,4.96,27.4,51.94,8.54,31.97,272.29,60.96,20.66,MEASURED,40.3,3/3/2014,2.325,Mod,0.99,0.01,0,ION
355400119020001,SESJV-S,26,35.90552778,-119.0418611,TULARE,4/20/2015,408,LAB,na,27.02,7.52,101,4.18,37.78,43.05,21.89,21.79,170.24,na,na,na,na,4/20/2015,-0.081,PreMod,0.87,0.04,0.09,ION
354909119120001,SESJV-S,25,35.81919444,-119.2053333,TULARE,12/14/2005,408,CALC,617,na,na,na,na,na,na,na,na,na,na,na,na,na,12/14/2005,1.445,Mod,0.99,0,0,TDS
362200119060001,SESJV-S,30,36.37552778,-119.1130556,TULARE,3/4/2015,409,LAB,na,74.97,14.44,37.65,3.42,31.14,99.84,0.04,28.07,227.87,48.77,11.34,MODEL,37.42,3/4/2015,2.373,Mod,0.82,0.16,0.01,ION_MOD
360700119100001,SESJV-S,28,36.12891667,-119.1690278,TULARE,1/15/2015,424,LAB,na,63.26,27.63,34.11,2,25.5,43.37,17.82,24.83,250.85,48.77,14.23,MODEL,34.54,1/15/2015,5.165,Mod,0.9,0.04,0.06,ION_MOD
361243119382301,SESJV-S,11,36.211895,-119.640683,KINGS,4/19/1995,426,LAB,na,16,4.8,130,0.3,85,27,0.06,22,237.47,69.49,19.81,MEASURED,49.68,4/19/1995,0.577,Mod,0.7,0.26,0.03,ION
363900119200001,SESJV-S,19,36.65561111,-119.3339722,FRESNO,2/25/2014,429,LAB,na,52.01,21.15,54.48,3.31,9.75,12.39,18.39,53.64,307.18,30.48,4.81,MODEL,25.67,2/25/2014,1.803,Mod,0.95,0.05,0,ION
361500119440001,SESJV-S,11,36.26652778,-119.7456389,KINGS,3/17/2015,429,LAB,na,2.88,0.7,175.5,0.37,5.09,3.54,0.04,20.14,414.09,54.86,10.14,MODEL,44.73,3/17/2015,0.213,Mod,1,0,0,ION
361600119150001,SESJV-S,21,36.26761111,-119.2625,TULARE,12/9/2014,433,LAB,na,82.89,15.84,41.74,1.64,21.24,51.85,7.43,34.76,312.15,43.89,11.6,MODEL,32.29,12/9/2014,5.463,Mod,0.88,0.12,0,ION
364112119352701,SESJV-S,8,36.685439,-119.591739,FRESNO,8/20/2001,441,LAB,na,55.21,27.54,37.6,3.54,24.59,65.57,13.19,39.01,234.68,22.86,9.14,MEASURED,13.72,5/24/1995,6.682,Mod,0.91,0.07,0.02,ION
365329119321701,SESJV-S,18,36.891339,-119.539023,FRESNO,8/11/2015,442,LAB,na,61.84,40.35,33.94,3.12,27.58,65.84,na,55.89,296.43,21.95,7.38,MEASURED,14.56,8/11/2015,2.125,Mod,0.14,0.86,0,ION
364316119360101,SESJV-S,8,36.721046,-119.601151,FRESNO,9/9/2013,446,LAB,na,63.35,43.46,38.61,3.55,14.43,93.37,14.53,44.13,228.97,39.62,15.97,MEASURED,23.66,9/9/2013,5.472,Mod,0.77,0.07,0.16,ION
365200119330001,SESJV-S,18,36.86894444,-119.5580278,FRESNO,2/26/2014,446,LAB,na,84.25,28.16,27.75,4.34,30.9,41.95,9.26,44.21,333.17,48.77,7.23,MODEL,41.54,2/26/2014,2.173,Mod,0,1,0,ION
362309119170001,SESJV-S,21,36.38583333,-119.2975556,TULARE,12/13/2005,450,CALC,680,na,na,na,na,na,na,na,na,na,47.24,10.88,MODEL,36.36,12/13/2005,3.342,Mod,0.76,0.05,0.19,TDS
364400119450002,SESJV-S,8,36.73711111,-119.7590278,FRESNO,9/11/2013,451,LAB,na,54.26,34.41,38.16,10.2,21.84,29.7,6.78,73.08,326.66,45.72,34.23,MEASURED,11.49,9/11/2013,1.17,Mod,0,0.04,0.95,ION
361100119300001,SESJV-S,15,36.19222222,-119.5102778,TULARE,1/14/2015,461,LAB,na,89.32,2.29,50.19,0.47,19.49,42.12,20.19,22.25,261,64.92,17.53,MODEL,47.39,1/14/2015,4.068,Mod,0.95,0.05,0,ION
364118119540001,SESJV-S,4,36.688583,-119.916556,FRESNO,11/16/2005,468,LAB,na,34.58,21.9,88.8,11.07,79.08,9.22,0.06,70.96,302.84,60.35,15.71,MEASURED,44.64,11/16/2005,2.18,Mod,0.49,0.36,0.15,ION
364306119364402,SESJV-S,8,36.71838,-119.61316,FRESNO,9/25/2013,469,LAB,na,70.26,47.37,36.96,3.72,15.38,67.35,4.71,42.36,431.83,41.15,17.1,MEASURED,24.05,9/25/2013,2.627,Mod,0.89,0.06,0.06,ION
364118119540002,SESJV-S,4,36.688583,-119.916556,FRESNO,11/16/2005,482,LAB,na,34.74,19.47,92.89,9.42,88.39,14.36,0.06,63.06,322.51,39.62,15.35,MEASURED,24.27,11/16/2005,2.039,Mod,0.49,0.36,0.15,ION
364258119380203,SESJV-S,8,36.716551,-119.634864,FRESNO,8/20/2013,483,LAB,na,65.21,59.72,29.8,3.4,20.43,67.48,6.07,44.27,425.63,54.56,19.18,MEASURED,35.38,8/20/2013,2.398,Mod,0.92,0.03,0.05,ION
364300119420001,SESJV-S,8,36.72016667,-119.7078333,FRESNO,9/17/2013,489,LAB,na,77.18,41.72,20.59,3.47,30.79,36.6,24.31,55.43,279.17,44.2,28.99,MEASURED,15.21,9/17/2013,1.783,Mod,0.41,0.05,0.53,ION_MOD
363900119500001,SESJV-S,4,36.66455556,-119.8334722,FRESNO,8/22/2013,492,LAB,na,66.28,31.53,53.53,8.91,14.7,23.61,17.29,62.08,310.27,54.86,26.47,MEASURED,28.39,8/22/2013,6.434,Mod,0.98,0.01,0.01,ION
361422119431201,SESJV-S,11,36.239444,-119.72,KINGS,8/17/2015,499,LAB,na,5.64,2.66,166,1.63,7.65,0.27,0.04,65.42,454.5,22.25,8.99,MEASURED,13.27,8/17/2015,0.78,Mod,1,0,0,ION
364255119372502,SESJV-S,8,36.715491,-119.624288,FRESNO,10/31/2005,501,LAB,na,61.83,48.95,41.74,4.02,18.66,64.78,7.17,48.7,376.53,50.9,9.78,MODEL,41.12,10/31/2005,1.804,Mod,0.95,0.03,0.02,ION
360800119040001,SESJV-S,28,36.13702778,-119.0826667,TULARE,11/20/2014,507,LAB,na,67.8,30.3,50.18,4.66,45.1,53.9,16.87,41.83,285.37,50.9,14.16,MODEL,36.74,11/20/2014,4.903,Mod,0.93,0.07,0,ION
362700119110002,SESJV-S,30,36.45722222,-119.1916944,TULARE,12/15/2014,507,LAB,na,68.95,26.58,55.04,3.45,48.15,100.48,9.46,39.38,247.87,55.78,8.55,MODEL,47.23,12/15/2014,2.956,Mod,0.93,0.07,0,ION
361400119460001,SESJV-S,11,36.24180556,-119.7820833,KINGS,4/1/2015,519,LAB,na,34.55,21.45,124.3,1.74,23.07,191.45,0.04,18.32,244.33,12.19,12.11,MODEL,0.08,4/1/2015,3.348,Mod,0.74,0.05,0.21,ION_MOD
364156119470001,SESJV-S,4,36.699139,-119.797944,FRESNO,11/15/2005,520,LAB,na,80.47,38.24,32.28,8.98,83.73,26.98,10.33,71.82,297.61,42.06,22.72,MEASURED,19.34,11/15/2005,0.957,Mod,0.41,0.16,0.43,ION_MOD
363317119515001,SESJV-S,2,36.554671,-119.864865,FRESNO,9/26/2001,532,LAB,na,82.43,7.69,83.25,3.92,115.94,74.58,10.31,29.05,202.74,71.02,41.45,MEASURED,29.57,na,na,na,0.96,0.04,0,ION
364255119372504,SESJV-S,8,36.715491,-119.624288,FRESNO,8/14/2013,536,LAB,na,58.31,43.01,47.67,3.84,15.24,108.45,16.15,56.28,298.69,32.92,17.59,MEASURED,15.33,8/14/2013,3.416,Mod,0.95,0.03,0.02,ION
364338119354603,SESJV-S,8,36.72739391,-119.5971432,FRESNO,7/25/2013,539,LAB,na,67.25,54.22,43.1,4.33,13.76,90.01,15.24,49.81,315.35,23.16,14.29,MODEL,8.88,7/25/2013,2.845,Mod,0.8,0.03,0.17,ION
